HXKBL4P02IVJFC	gi|343200261|ref|NR_040948.1|	83.843	229	4.74e-55	213	947009	Pelotomaculum terephthalicicum JT
HXKBL4P02IVJFC	gi|310975229|ref|NR_037093.1|	90.196	153	3.69e-51	200	53522	Thermobifida alba
HXKBL4P02IVJFC	gi|343205698|ref|NR_044080.1|	88.485	165	3.69e-51	200	412417	Streptomonospora arabica
HXKBL4P02IVJFC	gi|219857503|ref|NR_025091.1|	89.610	154	3.69e-51	200	121734	Heliomicrobium undosum
HXKBL4P02IVJFC	gi|343203179|ref|NR_043640.1|	90.196	153	3.69e-51	200	348842	Desulfovirgula thermocuniculi
HXKBL4P02IVJFC	gi|566084873|ref|NR_108322.1|	83.886	211	1.33e-50	198	573074	Laceyella sediminis
HXKBL4P02IVJFC	gi|343201271|ref|NR_041997.1|	83.886	211	1.33e-50	198	37482	Laceyella sacchari
HXKBL4P02IVJFC	gi|645321672|ref|NR_118583.1|	83.962	212	1.33e-50	198	1329516	Thermoactinomyces daqus
HXKBL4P02IVJFC	gi|699005367|ref|NR_126236.1|	82.743	226	1.33e-50	198	1128676	Pseudonocardia hierapolitana
HXKBL4P02IVJFC	gi|219846490|ref|NR_026082.1|	84.236	203	1.33e-50	198	1770	Mycobacterium avium subsp. paratuberculosis
HXKBL4P02IVJFC	gi|343206222|ref|NR_044814.1|	84.236	203	1.33e-50	198	1780	Mycobacterium malmoense
HXKBL4P02IVJFC	gi|343206285|ref|NR_044877.1|	84.653	202	1.33e-50	198	78350	Pelotomaculum schinkii
HXKBL4P02IVJFC	gi|1179766708|ref|NR_146658.1|	84.236	203	4.77e-50	196	1138383	Mycobacterium paraintracellulare
HXKBL4P02IVJFC	gi|2363087441|ref|NR_181979.1|	84.236	203	4.77e-50	196	627089	Mycobacterium simulans
HXKBL4P02IVJFC	gi|2363082551|ref|NR_179522.1|	84.314	204	4.77e-50	196	1841859	Mycobacterium terramassiliense
HXKBL4P02IVJFC	gi|2363082503|ref|NR_179498.1|	84.236	203	4.77e-50	196	2341086	Mycobacterium attenuatum
HXKBL4P02IVJFC	gi|2363082501|ref|NR_179497.1|	84.236	203	4.77e-50	196	2341083	Mycobacterium innocens
HXKBL4P02IVJFC	gi|2363082499|ref|NR_179496.1|	84.236	203	4.77e-50	196	2341080	Mycobacterium pseudokansasii
HXKBL4P02IVJFC	gi|2363082268|ref|NR_179381.1|	84.236	203	4.77e-50	196	2775496	Mycobacterium senriense
HXKBL4P02IVJFC	gi|2363080950|ref|NR_178718.1|	84.236	203	4.77e-50	196	767916	Mycobacterium paraense
HXKBL4P02IVJFC	gi|2363080781|ref|NR_178632.1|	84.236	203	4.77e-50	196	1430326	Mycobacterium decipiens
HXKBL4P02IVJFC	gi|2363080445|ref|NR_178462.1|	84.236	203	4.77e-50	196	886343	Mycobacterium spongiae
HXKBL4P02IVJFC	gi|2363080213|ref|NR_178331.1|	84.236	203	4.77e-50	196	480418	Mycobacterium lepromatosis
HXKBL4P02IVJFC	gi|1397641843|ref|NR_156953.1|	84.236	203	4.77e-50	196	1487726	Mycobacterium persicum
HXKBL4P02IVJFC	gi|2836274995|ref|NR_197758.1|	86.932	176	4.77e-50	196	2487137	Halostreptopolyspora alba
HXKBL4P02IVJFC	gi|1277396317|ref|NR_152028.1|	86.932	176	4.77e-50	196	1783352	Lipingzhangella halophila
HXKBL4P02IVJFC	gi|1269801421|ref|NR_102810.2|	84.236	203	4.77e-50	196	83332	Mycobacterium tuberculosis H37Rv
HXKBL4P02IVJFC	gi|1269785364|ref|NR_121712.2|	84.236	203	4.77e-50	196	557599	Mycobacterium kansasii ATCC 12478
HXKBL4P02IVJFC	gi|1269235449|ref|NR_147779.2|	84.236	203	4.77e-50	196	324058	Mycobacterium alsense
HXKBL4P02IVJFC	gi|1146059176|ref|NR_145908.1|	84.236	203	4.77e-50	196	470074	Mycobacterium angelicum
HXKBL4P02IVJFC	gi|2363080727|ref|NR_178605.1|	86.932	176	4.77e-50	196	1352348	Allosalinactinospora lopnorensis
HXKBL4P02IVJFC	gi|1011034840|ref|NR_135729.1|	84.236	203	4.77e-50	196	1273442	Mycobacterium bourgelatii
HXKBL4P02IVJFC	gi|343206248|ref|NR_044840.1|	84.236	203	4.77e-50	196	28445	Mycobacterium intermedium
HXKBL4P02IVJFC	gi|343201697|ref|NR_042423.1|	84.236	203	4.77e-50	196	1041522	Mycobacterium colombiense CECT 3035
HXKBL4P02IVJFC	gi|343198524|ref|NR_042793.1|	84.236	203	4.77e-50	196	220927	Mycobacterium saskatchewanense
HXKBL4P02IVJFC	gi|559795363|ref|NR_104956.1|	84.236	203	4.77e-50	196	701043	Mycobacterium timonense
HXKBL4P02IVJFC	gi|636560632|ref|NR_116692.1|	84.236	203	4.77e-50	196	1773	Mycobacterium tuberculosis
HXKBL4P02IVJFC	gi|636560478|ref|NR_116538.1|	84.236	203	4.77e-50	196	560555	Mycobacterium mantenii
HXKBL4P02IVJFC	gi|343198862|ref|NR_043904.1|	84.236	203	4.77e-50	196	386911;590652	Mycobacterium seoulense;Mycobacterium paraseoulense
HXKBL4P02IVJFC	gi|645321098|ref|NR_118147.1|	84.236	203	4.77e-50	196	1203599	Mycobacterium intracellulare subsp. yongonense
HXKBL4P02IVJFC	gi|645321052|ref|NR_118111.1|	84.236	203	4.77e-50	196	487521	Mycobacterium intracellulare ATCC 13950
HXKBL4P02IVJFC	gi|636560406|ref|NR_116466.1|	84.236	203	4.77e-50	196	547163	Mycolicibacterium vulneris
HXKBL4P02IVJFC	gi|631252168|ref|NR_113366.1|	84.236	203	4.77e-50	196	1781	Mycobacterium marinum
HXKBL4P02IVJFC	gi|636560202|ref|NR_116262.1|	84.236	203	4.77e-50	196	701042	Mycobacterium marseillense
HXKBL4P02IVJFC	gi|636560003|ref|NR_116063.1|	84.236	203	4.77e-50	196	701041	Mycobacterium bouchedurhonense
HXKBL4P02IVJFC	gi|343205821|ref|NR_044261.1|	84.236	203	4.77e-50	196	1770;553481;1401690	Mycobacterium avium subsp. paratuberculosis;Mycobacterium avium subsp. avium ATCC 25291;Mycobacterium avium subsp. silvaticum ATCC 49884
HXKBL4P02IVJFC	gi|343202609|ref|NR_042988.1|	84.236	203	4.77e-50	196	1136880	Mycobacterium pseudoshottsii JCM 15466
HXKBL4P02IVJFC	gi|343205679|ref|NR_044055.1|	84.236	203	4.77e-50	196	425468	Mycobacterium arosiense
HXKBL4P02IVJFC	gi|219878445|ref|NR_025584.1|	84.236	203	4.77e-50	196	1764	Mycobacterium avium
HXKBL4P02IVJFC	gi|343201438|ref|NR_042164.1|	84.236	203	4.77e-50	196	1768	Mycobacterium kansasii
HXKBL4P02IVJFC	gi|636558834|ref|NR_114891.1|	84.236	203	4.77e-50	196	1783	Mycobacterium scrofulaceum
HXKBL4P02IVJFC	gi|636558833|ref|NR_114890.1|	84.236	203	4.77e-50	196	1781	Mycobacterium marinum
HXKBL4P02IVJFC	gi|219857625|ref|NR_025214.1|	84.236	203	4.77e-50	196	1781	Mycobacterium marinum
HXKBL4P02IVJFC	gi|343198423|ref|NR_041792.1|	82.379	227	4.77e-50	196	120958	Thermoanaerobacter sulfurigignens
HXKBL4P02IVJFC	gi|219857587|ref|NR_025175.1|	84.236	203	4.77e-50	196	169765	Mycobacterium lacus
HXKBL4P02IVJFC	gi|219857149|ref|NR_024777.1|	82.456	228	4.77e-50	196	698762	Thermanaeromonas toyohensis ToBE
HXKBL4P02IVJFC	gi|559795297|ref|NR_104888.1|	84.236	203	4.77e-50	196	1202450	Mycobacterium haemophilum DSM 44634
HXKBL4P02IVJFC	gi|566085165|ref|NR_108896.1|	87.952	166	4.77e-50	196	1266720	Neomoorella stamsii
HXKBL4P02IVJFC	gi|645321673|ref|NR_118584.1|	84.236	203	4.77e-50	196	1787	Mycobacterium szulgai
HXKBL4P02IVJFC	gi|219846046|ref|NR_025636.1|	84.236	203	4.77e-50	196	133549	Mycobacterium shottsii
HXKBL4P02IVJFC	gi|219857660|ref|NR_025249.1|	84.236	203	4.77e-50	196	194542	Mycobacterium tuberculosis variant pinnipedii
HXKBL4P02IVJFC	gi|343205942|ref|NR_044449.1|	84.236	203	4.77e-50	196	486698	Mycobacterium riyadhense
HXKBL4P02IVJFC	gi|959495030|ref|NR_133878.1|	82.278	237	4.77e-50	196	690879	Terrimicrobium sacchariphilum
HXKBL4P02IVJFC	gi|265678698|ref|NR_029003.1|	84.236	203	4.77e-50	196	222805	Mycobacterium intracellulare subsp. chimaera
HXKBL4P02IVJFC	gi|265678574|ref|NR_028879.1|	84.236	203	4.77e-50	196	115862	Mycobacterium tuberculosis variant caprae
HXKBL4P02IVJFC	gi|631251414|ref|NR_112611.1|	89.542	153	4.77e-50	196	1294024	Calditerricola satsumensis JCM 14719
HXKBL4P02IVJFC	gi|645319885|ref|NR_117228.1|	84.236	203	4.77e-50	196	222805	Mycobacterium intracellulare subsp. chimaera
HXKBL4P02IVJFC	gi|645319881|ref|NR_117225.1|	84.236	203	4.77e-50	196	1780	Mycobacterium malmoense
HXKBL4P02IVJFC	gi|645319879|ref|NR_117224.1|	84.236	203	4.77e-50	196	244292	Mycobacterium nebraskense
HXKBL4P02IVJFC	gi|645319878|ref|NR_117223.1|	84.236	203	4.77e-50	196	487521	Mycobacterium intracellulare ATCC 13950
HXKBL4P02IVJFC	gi|645319877|ref|NR_117222.1|	84.236	203	4.77e-50	196	1041522	Mycobacterium colombiense CECT 3035
HXKBL4P02IVJFC	gi|645319875|ref|NR_117221.1|	84.236	203	4.77e-50	196	1265311	Mycobacterium arosiense ATCC BAA-1401 = DSM 45069
HXKBL4P02IVJFC	gi|645319873|ref|NR_117219.1|	84.236	203	4.77e-50	196	553481	Mycobacterium avium subsp. avium ATCC 25291
HXKBL4P02IVJFC	gi|645319872|ref|NR_117218.1|	84.236	203	4.77e-50	196	1783	Mycobacterium scrofulaceum
HXKBL4P02IVJFC	gi|645319871|ref|NR_117217.1|	84.236	203	4.77e-50	196	53378	Mycobacterium paraffinicum
HXKBL4P02IVJFC	gi|645322448|ref|NR_119193.1|	84.236	203	4.77e-50	196	53378	Mycobacterium paraffinicum
HXKBL4P02IVJFC	gi|219846462|ref|NR_026054.1|	84.236	203	4.77e-50	196	56425	Mycobacterium bohemicum
HXKBL4P02IVJFC	gi|265678890|ref|NR_029198.1|	87.952	166	4.77e-50	196	55779	Neomoorella glycerini
HXKBL4P02IVJFC	gi|672238929|ref|NR_125518.1|	82.379	227	4.77e-50	196	411923	Moorella perchloratireducens (nom. illeg.)
HXKBL4P02IVJFC	gi|631251426|ref|NR_112623.1|	84.236	203	4.77e-50	196	398694	Mycobacterium shinjukuense
HXKBL4P02IVJFC	gi|631251940|ref|NR_113138.1|	84.236	203	4.77e-50	196	1809	Mycobacterium ulcerans
HXKBL4P02IVJFC	gi|631251939|ref|NR_113137.1|	84.236	203	4.77e-50	196	1781	Mycobacterium marinum
HXKBL4P02IVJFC	gi|631251938|ref|NR_113136.1|	84.236	203	4.77e-50	196	1136880	Mycobacterium pseudoshottsii JCM 15466
HXKBL4P02IVJFC	gi|559795316|ref|NR_104909.1|	84.236	203	4.77e-50	196	33895	Mycobacterium interjectum
HXKBL4P02IVJFC	gi|645322045|ref|NR_118880.1|	84.236	203	4.77e-50	196	1783	Mycobacterium scrofulaceum
HXKBL4P02IVJFC	gi|631251004|ref|NR_112201.1|	89.610	154	4.77e-50	196	121726	Heliorestis baculata
HXKBL4P02IVJFC	gi|219857649|ref|NR_025238.1|	84.236	203	4.77e-50	196	33894	Mycobacterium tuberculosis variant africanum
HXKBL4P02IVJFC	gi|219857648|ref|NR_025237.1|	84.236	203	4.77e-50	196	1783	Mycobacterium scrofulaceum
HXKBL4P02IVJFC	gi|343198482|ref|NR_041905.1|	84.236	203	4.77e-50	196	1777;557599	Mycobacterium gastri;Mycobacterium kansasii ATCC 12478
HXKBL4P02IVJFC	gi|343198469|ref|NR_041901.1|	84.236	203	4.77e-50	196	1790	Mycobacterium asiaticum
HXKBL4P02IVJFC	gi|219857645|ref|NR_025234.1|	84.236	203	4.77e-50	196	1806	Mycobacterium tuberculosis variant microti
HXKBL4P02IVJFC	gi|645322043|ref|NR_118879.1|	84.236	203	4.77e-50	196	1777	Mycobacterium gastri
HXKBL4P02IVJFC	gi|645322092|ref|NR_118917.1|	84.236	203	4.77e-50	196	1790	Mycobacterium asiaticum
HXKBL4P02IVJFC	gi|219846177|ref|NR_025767.1|	84.236	203	4.77e-50	196	244292	Mycobacterium nebraskense
HXKBL4P02IVJFC	gi|1024974787|ref|NR_136804.1|	87.879	165	1.72e-49	195	1571184	Desmospora profundinema
HXKBL4P02IVJFC	gi|2363081429|ref|NR_178961.1|	90.972	144	1.72e-49	195	2605429	Lolliginicoccus suaedae
HXKBL4P02IVJFC	gi|1520188660|ref|NR_159886.1|	89.542	153	1.72e-49	195	1837743	Longivirga aurantiaca
HXKBL4P02IVJFC	gi|1109167975|ref|NR_144585.1|	89.542	153	1.72e-49	195	1660183	Kineococcus mangrovi
HXKBL4P02IVJFC	gi|1909404363|ref|NR_170416.1|	90.972	144	1.72e-49	195	2213158	Modestobacter altitudinis
HXKBL4P02IVJFC	gi|2363086198|ref|NR_181351.1|	89.542	153	1.72e-49	195	2760083	Tomitella gaofuii
HXKBL4P02IVJFC	gi|2363084904|ref|NR_180700.1|	89.542	153	1.72e-49	195	2480626	Trebonia kvetii
HXKBL4P02IVJFC	gi|2363084770|ref|NR_180633.1|	89.542	153	1.72e-49	195	2696565	Kineococcus vitellinus
HXKBL4P02IVJFC	gi|2363084286|ref|NR_180393.1|	89.542	153	1.72e-49	195	2597660	Tomitella fengzijianii
HXKBL4P02IVJFC	gi|2363083715|ref|NR_180105.1|	90.972	144	1.72e-49	195	2213161	Modestobacter excelsi
HXKBL4P02IVJFC	gi|2363081588|ref|NR_179040.1|	89.542	153	1.72e-49	195	2035835	Geodermatophilus chilensis
HXKBL4P02IVJFC	gi|2363081146|ref|NR_178816.1|	90.972	144	1.72e-49	195	1688486	Modestobacter lacusdianchii
HXKBL4P02IVJFC	gi|1341393996|ref|NR_153668.1|	87.879	165	1.72e-49	195	1236269	Nocardiopsis akesuensis
HXKBL4P02IVJFC	gi|1277396307|ref|NR_152018.1|	87.879	165	1.72e-49	195	1778267	Nocardiopsis sediminis
HXKBL4P02IVJFC	gi|1864207201|ref|NR_169496.1|	90.972	144	1.72e-49	195	2732864	Modestobacter italicus
HXKBL4P02IVJFC	gi|1040567049|ref|NR_137398.1|	90.972	144	1.72e-49	195	1522368	Modestobacter caceresii
HXKBL4P02IVJFC	gi|2363083231|ref|NR_179864.1|	87.879	165	1.72e-49	195	2498135	Streptomonospora litoralis
HXKBL4P02IVJFC	gi|943392620|ref|NR_117747.2|	89.542	153	1.72e-49	195	1121430	Desulfofundulus thermocisternus DSM 10259
HXKBL4P02IVJFC	gi|943392619|ref|NR_117746.2|	89.542	153	1.72e-49	195	1121430	Desulfofundulus thermocisternus DSM 10259
HXKBL4P02IVJFC	gi|943392618|ref|NR_117745.2|	89.542	153	1.72e-49	195	1121430	Desulfofundulus thermocisternus DSM 10259
HXKBL4P02IVJFC	gi|1315203985|ref|NR_152654.1|	89.542	153	1.72e-49	195	1755582	Hoyosella rhizosphaerae
HXKBL4P02IVJFC	gi|1397641702|ref|NR_156810.1|	89.542	153	1.72e-49	195	1960309	Klenkia marina
HXKBL4P02IVJFC	gi|1269283237|ref|NR_134223.2|	89.542	153	1.72e-49	195	1387982	Tomitella cavernea
HXKBL4P02IVJFC	gi|1269236068|ref|NR_136794.2|	89.542	153	1.72e-49	195	1605990	Actinorugispora endophytica
HXKBL4P02IVJFC	gi|1040567053|ref|NR_137402.1|	89.542	153	1.72e-49	195	1564158	Geodermatophilus sabuli
HXKBL4P02IVJFC	gi|1171002976|ref|NR_146361.1|	87.879	165	1.72e-49	195	1472723	Nocardiopsis mwathae
HXKBL4P02IVJFC	gi|645320369|ref|NR_117590.1|	89.542	153	1.72e-49	195	74702	Desulfofundulus luciae
HXKBL4P02IVJFC	gi|645320368|ref|NR_117589.1|	89.542	153	1.72e-49	195	74702	Desulfofundulus luciae
HXKBL4P02IVJFC	gi|645320367|ref|NR_117588.1|	89.542	153	1.72e-49	195	74702	Desulfofundulus luciae
HXKBL4P02IVJFC	gi|645320366|ref|NR_117587.1|	89.542	153	1.72e-49	195	74702	Desulfofundulus luciae
HXKBL4P02IVJFC	gi|1137647772|ref|NR_145554.1|	90.972	144	1.72e-49	195	1608614	Modestobacter muralis
HXKBL4P02IVJFC	gi|2621112292|ref|NR_189195.1|	90.972	144	1.72e-49	195	2919542	Lolliginicoccus levis
HXKBL4P02IVJFC	gi|961555224|ref|NR_134193.1|	87.879	165	1.72e-49	195	995084	Streptomonospora algeriensis
HXKBL4P02IVJFC	gi|444439753|ref|NR_075068.1|	89.542	153	1.72e-49	195	760568	Desulfofundulus kuznetsovii DSM 6115
HXKBL4P02IVJFC	gi|444304223|ref|NR_074648.1|	90.972	144	1.72e-49	195	639313	Hoyosella subflava
HXKBL4P02IVJFC	gi|444304118|ref|NR_074542.1|	89.542	153	1.72e-49	195	131568	Kineococcus radiotolerans
HXKBL4P02IVJFC	gi|444304106|ref|NR_074530.1|	87.952	166	1.72e-49	195	526225	Geodermatophilus obscurus DSM 43160
HXKBL4P02IVJFC	gi|636560854|ref|NR_116914.1|	87.879	165	1.72e-49	195	1246458	Nocardiopsis potens
HXKBL4P02IVJFC	gi|566085146|ref|NR_108881.1|	87.952	166	1.72e-49	195	1137991	Geodermatophilus siccatus
HXKBL4P02IVJFC	gi|636559281|ref|NR_115338.1|	89.542	153	1.72e-49	195	2419843	Desulfofundulus salinus
HXKBL4P02IVJFC	gi|343201642|ref|NR_042368.1|	90.972	144	1.72e-49	195	429133	Modestobacter versicolor
HXKBL4P02IVJFC	gi|566085624|ref|NR_109725.1|	89.542	153	1.72e-49	195	1236220	Melghirimyces thermohalophilus
HXKBL4P02IVJFC	gi|566085600|ref|NR_109679.1|	89.542	153	1.72e-49	195	1225127	Klenkia taihuensis
HXKBL4P02IVJFC	gi|566085399|ref|NR_109441.1|	89.542	153	1.72e-49	195	1052259	Klenkia terrae
HXKBL4P02IVJFC	gi|566085398|ref|NR_109440.1|	89.542	153	1.72e-49	195	1052260	Klenkia soli
HXKBL4P02IVJFC	gi|566085394|ref|NR_109436.1|	87.879	165	1.72e-49	195	1048357	Nocardiopsis coralliicola
HXKBL4P02IVJFC	gi|695131928|ref|NR_029336.2|	89.542	153	1.72e-49	195	58136	Desulfofundulus thermoacetoxidans
HXKBL4P02IVJFC	gi|1150406795|ref|NR_146049.1|	87.879	165	1.72e-49	195	1384037	Streptomonospora tuzyakensis
HXKBL4P02IVJFC	gi|343205982|ref|NR_044512.1|	89.542	153	1.72e-49	195	508770	Sciscionella marina
HXKBL4P02IVJFC	gi|566085148|ref|NR_108882.1|	87.952	166	1.72e-49	195	1137993	Geodermatophilus africanus
HXKBL4P02IVJFC	gi|636560267|ref|NR_116327.1|	87.879	165	1.72e-49	195	505254	Streptomonospora amylolytica
HXKBL4P02IVJFC	gi|636559072|ref|NR_115129.1|	89.542	153	1.72e-49	195	760568	Desulfofundulus kuznetsovii DSM 6115
HXKBL4P02IVJFC	gi|636559071|ref|NR_115128.1|	89.542	153	1.72e-49	195	760568	Desulfofundulus kuznetsovii DSM 6115
HXKBL4P02IVJFC	gi|2363085780|ref|NR_181142.1|	90.972	144	1.72e-49	195	2742202	Lolliginicoccus lacisalsi
HXKBL4P02IVJFC	gi|219846594|ref|NR_026186.1|	89.542	153	1.72e-49	195	37919	Rhodococcus opacus
HXKBL4P02IVJFC	gi|219878380|ref|NR_025519.1|	87.879	165	1.72e-49	195	1245472	Nocardiopsis halophila DSM 44494
HXKBL4P02IVJFC	gi|636558701|ref|NR_114758.1|	89.542	153	1.72e-49	195	29376	Desulfofundulus thermobenzoicus
HXKBL4P02IVJFC	gi|343201319|ref|NR_042045.1|	89.542	153	1.72e-49	195	29376	Desulfofundulus thermobenzoicus
HXKBL4P02IVJFC	gi|219857434|ref|NR_025022.1|	87.879	165	1.72e-49	195	79912	Actinoallomurus spadix
HXKBL4P02IVJFC	gi|343200963|ref|NR_041650.1|	89.542	153	1.72e-49	195	478107	Actinoallomurus iriomotensis
HXKBL4P02IVJFC	gi|343200960|ref|NR_041647.1|	89.542	153	1.72e-49	195	478109	Actinoallomurus amamiensis
HXKBL4P02IVJFC	gi|343200959|ref|NR_041646.1|	89.542	153	1.72e-49	195	478108	Actinoallomurus fulvus
HXKBL4P02IVJFC	gi|631251533|ref|NR_112730.1|	87.879	165	1.72e-49	195	79912	Actinoallomurus spadix
HXKBL4P02IVJFC	gi|343200958|ref|NR_041645.1|	89.542	153	1.72e-49	195	478106	Actinoallomurus coprocola
HXKBL4P02IVJFC	gi|219857370|ref|NR_024958.1|	87.879	165	1.72e-49	195	109329	Nocardiopsis trehalosi
HXKBL4P02IVJFC	gi|699005328|ref|NR_126197.1|	89.542	153	1.72e-49	195	333142	Klenkia brasiliensis
HXKBL4P02IVJFC	gi|672238848|ref|NR_109642.1|	89.542	153	1.72e-49	195	1181883	Kineococcus endophyticus
HXKBL4P02IVJFC	gi|1212229242|ref|NR_148312.1|	87.879	165	1.72e-49	195	1179818	Nocardiopsis mangrovi
HXKBL4P02IVJFC	gi|310974982|ref|NR_036846.1|	89.542	153	1.72e-49	195	190967	Desulfofundulus solfataricus
HXKBL4P02IVJFC	gi|219857630|ref|NR_025219.1|	87.879	165	1.72e-49	195	183763	Streptomonospora alba
HXKBL4P02IVJFC	gi|631251551|ref|NR_112748.1|	87.879	165	1.72e-49	195	157465	Nocardiopsis composta
